"No.","Time","Source","Destination","Protocol","Length","Info"
"151","9.147335600","192.168.87.13","192.168.87.17","TCP","74","45744  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791573 TSecr=0 WS=128"
"152","9.150315233","192.168.87.13","192.168.87.17","TCP","74","45756  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791577 TSecr=0 WS=128"
"153","9.153280572","192.168.87.13","192.168.87.17","TCP","74","45758  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791580 TSecr=0 WS=128"
"154","9.157777477","192.168.87.13","192.168.87.17","TCP","74","45768  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791584 TSecr=0 WS=128"
"155","9.161053934","192.168.87.13","192.168.87.17","TCP","74","45770  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791587 TSecr=0 WS=128"
"156","9.164975623","192.168.87.13","192.168.87.17","TCP","74","45784  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791591 TSecr=0 WS=128"
"157","9.168018207","192.168.87.13","192.168.87.17","TCP","74","45786  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791595 TSecr=0 WS=128"
"158","9.171012734","192.168.87.13","192.168.87.17","TCP","74","45798  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791597 TSecr=0 WS=128"
"159","9.174005029","192.168.87.13","192.168.87.17","TCP","74","45802  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791600 TSecr=0 WS=128"
"160","9.176973009","192.168.87.13","192.168.87.17","TCP","74","45812  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791603 TSecr=0 WS=128"
"161","9.180038624","192.168.87.13","192.168.87.17","TCP","74","45822  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791606 TSecr=0 WS=128"
"162","9.184247726","192.168.87.13","192.168.87.17","TCP","74","45832  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791610 TSecr=0 WS=128"
"163","9.186197306","192.168.87.13","192.168.87.17","TCP","74","45842  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791613 TSecr=0 WS=128"
"164","9.189168491","192.168.87.13","192.168.87.17","TCP","74","45856  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791616 TSecr=0 WS=128"
"165","9.193119865","192.168.87.13","192.168.87.17","TCP","74","45868  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791619 TSecr=0 WS=128"
"166","9.195050069","192.168.87.13","192.168.87.17","TCP","74","45882  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791622 TSecr=0 WS=128"
"167","9.198290180","192.168.87.13","192.168.87.17","TCP","74","45896  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791625 TSecr=0 WS=128"
"168","9.201819919","192.168.87.13","192.168.87.17","TCP","74","45900  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791628 TSecr=0 WS=128"
"169","9.204060524","192.168.87.13","192.168.87.17","TCP","74","45914  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791631 TSecr=0 WS=128"
"170","9.207980615","192.168.87.13","192.168.87.17","TCP","74","45924  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791634 TSecr=0 WS=128"
"171","9.211213700","192.168.87.13","192.168.87.17","TCP","74","45942  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791638 TSecr=0 WS=128"
"172","9.213922759","192.168.87.13","192.168.87.17","TCP","74","45944  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791640 TSecr=0 WS=128"
"173","9.216411727","192.168.87.13","192.168.87.17","TCP","74","45950  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791643 TSecr=0 WS=128"
"174","9.220992864","192.168.87.13","192.168.87.17","TCP","74","45966  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791647 TSecr=0 WS=128"
"175","9.224104063","192.168.87.13","192.168.87.17","TCP","74","45980  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791651 TSecr=0 WS=128"
"176","9.227276998","192.168.87.13","192.168.87.17","TCP","74","45992  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791654 TSecr=0 WS=128"
"177","9.230806323","192.168.87.13","192.168.87.17","TCP","74","45994  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791657 TSecr=0 WS=128"
"178","9.234383250","192.168.87.13","192.168.87.17","TCP","74","46012  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791661 TSecr=0 WS=128"
"179","9.238741728","192.168.87.13","192.168.87.17","TCP","74","46026  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791665 TSecr=0 WS=128"
"180","9.241423512","192.168.87.13","192.168.87.17","TCP","74","46036  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791668 TSecr=0 WS=128"
"181","9.244785601","192.168.87.13","192.168.87.17","TCP","74","46052  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791671 TSecr=0 WS=128"
"182","9.248300068","192.168.87.13","192.168.87.17","TCP","74","46066  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791675 TSecr=0 WS=128"
"183","9.252028596","192.168.87.13","192.168.87.17","TCP","74","46068  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791678 TSecr=0 WS=128"
"184","9.255037380","192.168.87.13","192.168.87.17","TCP","74","46070  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791681 TSecr=0 WS=128"
"185","9.258136154","192.168.87.13","192.168.87.17","TCP","74","46080  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791685 TSecr=0 WS=128"
"186","9.261004497","192.168.87.13","192.168.87.17","TCP","74","46094  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791688 TSecr=0 WS=128"
"187","9.265922755","192.168.87.13","192.168.87.17","TCP","74","46110  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791691 TSecr=0 WS=128"
"188","9.268145814","192.168.87.13","192.168.87.17","TCP","74","46122  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791694 TSecr=0 WS=128"
"189","9.270883795","192.168.87.13","192.168.87.17","TCP","74","46130  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791697 TSecr=0 WS=128"
"190","9.274844023","192.168.87.13","192.168.87.17","TCP","74","46138  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791701 TSecr=0 WS=128"
"191","9.278152936","192.168.87.13","192.168.87.17","TCP","74","46152  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791705 TSecr=0 WS=128"
"192","9.281101360","192.168.87.13","192.168.87.17","TCP","74","46160  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791708 TSecr=0 WS=128"
"193","9.284065533","192.168.87.13","192.168.87.17","TCP","74","46164  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791711 TSecr=0 WS=128"
"194","9.289021972","192.168.87.13","192.168.87.17","TCP","74","46170  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791715 TSecr=0 WS=128"
"195","9.292074575","192.168.87.13","192.168.87.17","TCP","74","46182  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791718 TSecr=0 WS=128"
"196","9.295201435","192.168.87.13","192.168.87.17","TCP","74","46196  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791722 TSecr=0 WS=128"
"197","9.299056698","192.168.87.13","192.168.87.17","TCP","74","46206  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791726 TSecr=0 WS=128"
"198","9.301985587","192.168.87.13","192.168.87.17","TCP","74","46210  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791728 TSecr=0 WS=128"
"199","9.305995282","192.168.87.13","192.168.87.17","TCP","74","46214  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791732 TSecr=0 WS=128"
"200","9.310821938","192.168.87.13","192.168.87.17","TCP","74","46216  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791736 TSecr=0 WS=128"
"201","9.312260495","192.168.87.13","192.168.87.17","TCP","74","46226  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791739 TSecr=0 WS=128"
"202","9.317095562","192.168.87.13","192.168.87.17","TCP","74","46244  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791743 TSecr=0 WS=128"
"203","9.320259406","192.168.87.13","192.168.87.17","TCP","74","46256  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791747 TSecr=0 WS=128"
"204","9.323387970","192.168.87.13","192.168.87.17","TCP","74","46268  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791750 TSecr=0 WS=128"
"205","9.326370879","192.168.87.13","192.168.87.17","TCP","74","46278  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791753 TSecr=0 WS=128"
"206","9.329810478","192.168.87.13","192.168.87.17","TCP","74","46280  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791756 TSecr=0 WS=128"
"207","9.332841559","192.168.87.13","192.168.87.17","TCP","74","46296  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791759 TSecr=0 WS=128"
"208","9.335812996","192.168.87.13","192.168.87.17","TCP","74","46306  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791762 TSecr=0 WS=128"
"209","9.339344630","192.168.87.13","192.168.87.17","TCP","74","46320  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791766 TSecr=0 WS=128"
"210","9.342194384","192.168.87.13","192.168.87.17","TCP","74","46332  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791769 TSecr=0 WS=128"
"211","9.345753975","192.168.87.13","192.168.87.17","TCP","74","46344  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791772 TSecr=0 WS=128"
"212","9.349109273","192.168.87.13","192.168.87.17","TCP","74","46346  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791776 TSecr=0 WS=128"
"213","9.352040075","192.168.87.13","192.168.87.17","TCP","74","46362  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791779 TSecr=0 WS=128"
"214","9.355933356","192.168.87.13","192.168.87.17","TCP","74","46366  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791782 TSecr=0 WS=128"
"215","9.359093199","192.168.87.13","192.168.87.17","TCP","74","46372  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791786 TSecr=0 WS=128"
"216","9.362103581","192.168.87.13","192.168.87.17","TCP","74","46380  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791788 TSecr=0 WS=128"
"217","9.364908500","192.168.87.13","192.168.87.17","TCP","74","46394  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791791 TSecr=0 WS=128"
"218","9.379505064","192.168.87.13","192.168.87.17","TCP","74","46396  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791794 TSecr=0 WS=128"
"219","9.379505269","192.168.87.13","192.168.87.17","TCP","74","46406  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791797 TSecr=0 WS=128"
"220","9.379505308","192.168.87.13","192.168.87.17","TCP","74","46412  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791800 TSecr=0 WS=128"
"221","9.379505340","192.168.87.13","192.168.87.17","TCP","74","46420  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791804 TSecr=0 WS=128"
"222","9.382906151","192.168.87.13","192.168.87.17","TCP","74","46428  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791807 TSecr=0 WS=128"
"223","9.383481787","192.168.87.13","192.168.87.17","TCP","74","46430  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791810 TSecr=0 WS=128"
"224","9.387825177","192.168.87.13","192.168.87.17","TCP","74","46442  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791814 TSecr=0 WS=128"
"225","9.390959907","192.168.87.13","192.168.87.17","TCP","74","46444  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791817 TSecr=0 WS=128"
"226","9.393891437","192.168.87.13","192.168.87.17","TCP","74","46446  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791820 TSecr=0 WS=128"
"227","9.396256498","192.168.87.13","192.168.87.17","TCP","74","46460  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791823 TSecr=0 WS=128"
"228","9.400063678","192.168.87.13","192.168.87.17","TCP","74","46466  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791826 TSecr=0 WS=128"
"229","9.402899546","192.168.87.13","192.168.87.17","TCP","74","46478  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791829 TSecr=0 WS=128"
"230","9.405194600","192.168.87.13","192.168.87.17","TCP","74","46480  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791832 TSecr=0 WS=128"
"231","9.408809650","192.168.87.13","192.168.87.17","TCP","74","46494  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791835 TSecr=0 WS=128"
"232","9.412053693","192.168.87.13","192.168.87.17","TCP","74","46514  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791838 TSecr=0 WS=128"
"233","9.415013085","192.168.87.13","192.168.87.17","TCP","74","46524  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791842 TSecr=0 WS=128"
"234","9.417780844","192.168.87.13","192.168.87.17","TCP","74","46534  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791844 TSecr=0 WS=128"
"235","9.421050914","192.168.87.13","192.168.87.17","TCP","74","46536  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791848 TSecr=0 WS=128"
"236","9.424040659","192.168.87.13","192.168.87.17","TCP","74","46538  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791851 TSecr=0 WS=128"
"237","9.428006980","192.168.87.13","192.168.87.17","TCP","74","46546  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791854 TSecr=0 WS=128"
"238","9.430997004","192.168.87.13","192.168.87.17","TCP","74","46548  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791857 TSecr=0 WS=128"
"239","9.434353072","192.168.87.13","192.168.87.17","TCP","74","46556  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791861 TSecr=0 WS=128"
"240","9.438795891","192.168.87.13","192.168.87.17","TCP","74","46564  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791865 TSecr=0 WS=128"
"241","9.444784928","192.168.87.13","192.168.87.17","TCP","74","46568  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791868 TSecr=0 WS=128"
"242","9.445338323","192.168.87.13","192.168.87.17","TCP","74","46578  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791871 TSecr=0 WS=128"
"243","9.449519647","192.168.87.13","192.168.87.17","TCP","74","46582  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791876 TSecr=0 WS=128"
"244","9.452781058","192.168.87.13","192.168.87.17","TCP","74","46592  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791879 TSecr=0 WS=128"
"245","9.455865241","192.168.87.13","192.168.87.17","TCP","74","46594  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791882 TSecr=0 WS=128"
"246","9.458792915","192.168.87.13","192.168.87.17","TCP","74","46608  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791885 TSecr=0 WS=128"
"247","9.461934262","192.168.87.13","192.168.87.17","TCP","74","46622  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791888 TSecr=0 WS=128"
"248","9.464961551","192.168.87.13","192.168.87.17","TCP","74","46640  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791891 TSecr=0 WS=128"
"249","9.467988191","192.168.87.13","192.168.87.17","TCP","74","46648  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791894 TSecr=0 WS=128"
"250","9.470807286","192.168.87.13","192.168.87.17","TCP","74","46662  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791897 TSecr=0 WS=128"
"251","9.473778528","192.168.87.13","192.168.87.17","TCP","74","46668  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791900 TSecr=0 WS=128"
"252","9.478018954","192.168.87.13","192.168.87.17","TCP","74","46684  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791904 TSecr=0 WS=128"
"253","9.482024709","192.168.87.13","192.168.87.17","TCP","74","46698  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791908 TSecr=0 WS=128"
"254","9.485261433","192.168.87.13","192.168.87.17","TCP","74","46706  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791912 TSecr=0 WS=128"
"255","9.489066068","192.168.87.13","192.168.87.17","TCP","74","46712  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791916 TSecr=0 WS=128"
"256","9.492962111","192.168.87.13","192.168.87.17","TCP","74","46720  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791919 TSecr=0 WS=128"
"257","9.496060289","192.168.87.13","192.168.87.17","TCP","74","46736  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791922 TSecr=0 WS=128"
"258","9.498926595","192.168.87.13","192.168.87.17","TCP","74","46748  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791925 TSecr=0 WS=128"
"259","9.501417815","192.168.87.13","192.168.87.17","TCP","74","46760  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791928 TSecr=0 WS=128"
"260","9.506067558","192.168.87.13","192.168.87.17","TCP","74","46776  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791932 TSecr=0 WS=128"
"261","9.509176955","192.168.87.13","192.168.87.17","TCP","74","46790  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791935 TSecr=0 WS=128"
"262","9.512829285","192.168.87.13","192.168.87.17","TCP","74","46804  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791939 TSecr=0 WS=128"
"263","9.515242614","192.168.87.13","192.168.87.17","TCP","74","46806  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791942 TSecr=0 WS=128"
"264","9.518947397","192.168.87.13","192.168.87.17","TCP","74","46810  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791945 TSecr=0 WS=128"
"265","9.522039521","192.168.87.13","192.168.87.17","TCP","74","46824  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791949 TSecr=0 WS=128"
"266","9.525940796","192.168.87.13","192.168.87.17","TCP","74","46830  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791952 TSecr=0 WS=128"
"267","9.529964438","192.168.87.13","192.168.87.17","TCP","74","46848  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791956 TSecr=0 WS=128"
"268","9.535333874","192.168.87.13","192.168.87.17","TCP","74","46852  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791962 TSecr=0 WS=128"
"269","9.538985828","192.168.87.13","192.168.87.17","TCP","74","46860  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791965 TSecr=0 WS=128"
"270","9.541968449","192.168.87.13","192.168.87.17","TCP","74","46866  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791968 TSecr=0 WS=128"
"271","9.545955693","192.168.87.13","192.168.87.17","TCP","74","46872  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791972 TSecr=0 WS=128"
"272","9.549822223","192.168.87.13","192.168.87.17","TCP","74","46874  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791976 TSecr=0 WS=128"
"273","9.552978570","192.168.87.13","192.168.87.17","TCP","74","46886  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791979 TSecr=0 WS=128"
"274","9.556401986","192.168.87.13","192.168.87.17","TCP","74","46890  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791983 TSecr=0 WS=128"
"275","9.560172279","192.168.87.13","192.168.87.17","TCP","74","46894  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791987 TSecr=0 WS=128"
"276","9.563732122","192.168.87.13","192.168.87.17","TCP","74","46896  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791990 TSecr=0 WS=128"
"277","9.566968090","192.168.87.13","192.168.87.17","TCP","74","46910  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791993 TSecr=0 WS=128"
"278","9.569992033","192.168.87.13","192.168.87.17","TCP","74","46920  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791996 TSecr=0 WS=128"
"279","9.573018488","192.168.87.13","192.168.87.17","TCP","74","46934  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244791999 TSecr=0 WS=128"
"280","9.577055457","192.168.87.13","192.168.87.17","TCP","74","46952  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792003 TSecr=0 WS=128"
"281","9.580013906","192.168.87.13","192.168.87.17","TCP","74","46960  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792006 TSecr=0 WS=128"
"282","9.584210132","192.168.87.13","192.168.87.17","TCP","74","46980  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792011 TSecr=0 WS=128"
"283","9.587797474","192.168.87.13","192.168.87.17","TCP","74","46984  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792014 TSecr=0 WS=128"
"284","9.591346355","192.168.87.13","192.168.87.17","TCP","74","46996  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792018 TSecr=0 WS=128"
"285","9.594793734","192.168.87.13","192.168.87.17","TCP","74","47002  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792021 TSecr=0 WS=128"
"286","9.600025772","192.168.87.13","192.168.87.17","TCP","74","47010  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792026 TSecr=0 WS=128"
"287","9.603068049","192.168.87.13","192.168.87.17","TCP","74","47026  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792029 TSecr=0 WS=128"
"288","9.606204181","192.168.87.13","192.168.87.17","TCP","74","47034  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792032 TSecr=0 WS=128"
"289","9.609075781","192.168.87.13","192.168.87.17","TCP","74","47050  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792035 TSecr=0 WS=128"
"290","9.612209749","192.168.87.13","192.168.87.17","TCP","74","47060  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792039 TSecr=0 WS=128"
"291","9.616366414","192.168.87.13","192.168.87.17","TCP","74","47066  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792043 TSecr=0 WS=128"
"292","9.619793278","192.168.87.13","192.168.87.17","TCP","74","47078  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244792046 TSecr=0 WS=128"
